name,hypothesis_id,symbol,timeframe_minutes,lookback,threshold,direction,leader
unique_01727,H004,6E,60,40,0.35,-1,
unique_01728,H004,6E,60,40,0.35,1,
unique_01729,H002,6J,60,2,0.25,-1,
unique_01730,H002,6J,60,2,0.25,1,
unique_01731,H002,6J,60,2,0.5,-1,
unique_01732,H002,6J,60,2,0.5,1,
unique_01733,H002,6J,60,2,0.75,-1,
unique_01734,H002,6J,60,2,0.75,1,
unique_01735,H002,6J,60,5,0.25,-1,
unique_01736,H002,6J,60,5,0.25,1,
unique_01737,H002,6J,60,5,0.5,-1,
unique_01738,H002,6J,60,5,0.5,1,
unique_01739,H002,6J,60,5,0.75,-1,
unique_01740,H002,6J,60,5,0.75,1,
unique_01741,H002,6J,60,10,0.25,-1,
unique_01742,H002,6J,60,10,0.25,1,
unique_01743,H002,6J,60,10,0.5,-1,
unique_01744,H002,6J,60,10,0.5,1,
unique_01745,H002,6J,60,10,0.75,-1,
unique_01746,H002,6J,60,10,0.75,1,
unique_01747,H002,6J,60,20,0.25,-1,
unique_01748,H002,6J,60,20,0.25,1,
unique_01749,H002,6J,60,20,0.5,-1,
unique_01750,H002,6J,60,20,0.5,1,
unique_01751,H002,6J,60,20,0.75,-1,
unique_01752,H002,6J,60,20,0.75,1,
unique_01753,H003,6J,60,20,0.0,-1,
unique_01754,H003,6J,60,20,0.0,1,
unique_01755,H003,6J,60,20,0.5,-1,
unique_01756,H003,6J,60,20,0.5,1,
unique_01757,H003,6J,60,20,1.0,-1,
unique_01758,H003,6J,60,20,1.0,1,
unique_01759,H003,6J,60,60,0.0,-1,
unique_01760,H003,6J,60,60,0.0,1,
unique_01761,H003,6J,60,60,0.5,-1,
unique_01762,H003,6J,60,60,0.5,1,
unique_01763,H003,6J,60,60,1.0,-1,
unique_01764,H003,6J,60,60,1.0,1,
unique_01765,H004,6J,60,10,0.2,-1,
unique_01766,H004,6J,60,10,0.2,1,
unique_01767,H004,6J,60,10,0.35,-1,
unique_01768,H004,6J,60,10,0.35,1,
unique_01769,H004,6J,60,20,0.2,-1,
unique_01770,H004,6J,60,20,0.2,1,
unique_01771,H004,6J,60,20,0.35,-1,
unique_01772,H004,6J,60,20,0.35,1,
unique_01773,H004,6J,60,40,0.2,-1,
unique_01774,H004,6J,60,40,0.2,1,
unique_01775,H004,6J,60,40,0.35,-1,
unique_01776,H004,6J,60,40,0.35,1,
unique_01777,H002,CL,60,2,0.25,-1,
unique_01778,H002,CL,60,2,0.25,1,
unique_01779,H002,CL,60,2,0.5,-1,
unique_01780,H002,CL,60,2,0.5,1,
unique_01781,H002,CL,60,2,0.75,-1,
unique_01782,H002,CL,60,2,0.75,1,
unique_01783,H002,CL,60,5,0.25,-1,
unique_01784,H002,CL,60,5,0.25,1,
unique_01785,H002,CL,60,5,0.5,-1,
unique_01786,H002,CL,60,5,0.5,1,
unique_01787,H002,CL,60,5,0.75,-1,
unique_01788,H002,CL,60,5,0.75,1,
unique_01789,H002,CL,60,10,0.25,-1,
unique_01790,H002,CL,60,10,0.25,1,
unique_01791,H002,CL,60,10,0.5,-1,
unique_01792,H002,CL,60,10,0.5,1,
unique_01793,H002,CL,60,10,0.75,-1,
unique_01794,H002,CL,60,10,0.75,1,
unique_01795,H002,CL,60,20,0.25,-1,
unique_01796,H002,CL,60,20,0.25,1,
unique_01797,H002,CL,60,20,0.5,-1,
unique_01798,H002,CL,60,20,0.5,1,
unique_01799,H002,CL,60,20,0.75,-1,
unique_01800,H002,CL,60,20,0.75,1,
unique_01801,H003,CL,60,20,0.0,-1,
unique_01802,H003,CL,60,20,0.0,1,
unique_01803,H003,CL,60,20,0.5,-1,
unique_01804,H003,CL,60,20,0.5,1,
unique_01805,H003,CL,60,20,1.0,-1,
unique_01806,H003,CL,60,20,1.0,1,
unique_01807,H003,CL,60,60,0.0,-1,
unique_01808,H003,CL,60,60,0.0,1,
unique_01809,H003,CL,60,60,0.5,-1,
unique_01810,H003,CL,60,60,0.5,1,
unique_01811,H003,CL,60,60,1.0,-1,
unique_01812,H003,CL,60,60,1.0,1,
unique_01813,H004,CL,60,10,0.2,-1,
unique_01814,H004,CL,60,10,0.2,1,
unique_01815,H004,CL,60,10,0.35,-1,
unique_01816,H004,CL,60,10,0.35,1,
unique_01817,H004,CL,60,20,0.2,-1,
unique_01818,H004,CL,60,20,0.2,1,
unique_01819,H004,CL,60,20,0.35,-1,
unique_01820,H004,CL,60,20,0.35,1,
unique_01821,H004,CL,60,40,0.2,-1,
unique_01822,H004,CL,60,40,0.2,1,
unique_01823,H004,CL,60,40,0.35,-1,
unique_01824,H004,CL,60,40,0.35,1,
unique_01825,H002,ES,60,2,0.25,-1,
unique_01826,H002,ES,60,2,0.25,1,
unique_01827,H002,ES,60,2,0.5,-1,
unique_01828,H002,ES,60,2,0.5,1,
unique_01829,H002,ES,60,2,0.75,-1,
unique_01830,H002,ES,60,2,0.75,1,
unique_01831,H002,ES,60,5,0.25,-1,
unique_01832,H002,ES,60,5,0.25,1,
unique_01833,H002,ES,60,5,0.5,-1,
unique_01834,H002,ES,60,5,0.5,1,
unique_01835,H002,ES,60,5,0.75,-1,
unique_01836,H002,ES,60,5,0.75,1,
unique_01837,H002,ES,60,10,0.25,-1,
unique_01838,H002,ES,60,10,0.25,1,
unique_01839,H002,ES,60,10,0.5,-1,
unique_01840,H002,ES,60,10,0.5,1,
unique_01841,H002,ES,60,10,0.75,-1,
unique_01842,H002,ES,60,10,0.75,1,
unique_01843,H002,ES,60,20,0.25,-1,
unique_01844,H002,ES,60,20,0.25,1,
unique_01845,H002,ES,60,20,0.5,-1,
unique_01846,H002,ES,60,20,0.5,1,
unique_01847,H002,ES,60,20,0.75,-1,
unique_01848,H002,ES,60,20,0.75,1,
unique_01849,H003,ES,60,20,0.0,-1,
unique_01850,H003,ES,60,20,0.0,1,
unique_01851,H003,ES,60,20,0.5,-1,
unique_01852,H003,ES,60,20,0.5,1,
unique_01853,H003,ES,60,20,1.0,-1,
unique_01854,H003,ES,60,20,1.0,1,
unique_01855,H003,ES,60,60,0.0,-1,
unique_01856,H003,ES,60,60,0.0,1,
unique_01857,H003,ES,60,60,0.5,-1,
unique_01858,H003,ES,60,60,0.5,1,
unique_01859,H003,ES,60,60,1.0,-1,
unique_01860,H003,ES,60,60,1.0,1,
unique_01861,H004,ES,60,10,0.2,-1,
unique_01862,H004,ES,60,10,0.2,1,
unique_01863,H004,ES,60,10,0.35,-1,
unique_01864,H004,ES,60,10,0.35,1,
unique_01865,H004,ES,60,20,0.2,-1,
unique_01866,H004,ES,60,20,0.2,1,
unique_01867,H004,ES,60,20,0.35,-1,
unique_01868,H004,ES,60,20,0.35,1,
unique_01869,H004,ES,60,40,0.2,-1,
unique_01870,H004,ES,60,40,0.2,1,
unique_01871,H004,ES,60,40,0.35,-1,
unique_01872,H004,ES,60,40,0.35,1,
unique_01873,H002,GC,60,2,0.25,-1,
unique_01874,H002,GC,60,2,0.25,1,
unique_01875,H002,GC,60,2,0.5,-1,
unique_01876,H002,GC,60,2,0.5,1,
unique_01877,H002,GC,60,2,0.75,-1,
unique_01878,H002,GC,60,2,0.75,1,
unique_01879,H002,GC,60,5,0.25,-1,
unique_01880,H002,GC,60,5,0.25,1,
unique_01881,H002,GC,60,5,0.5,-1,
unique_01882,H002,GC,60,5,0.5,1,
unique_01883,H002,GC,60,5,0.75,-1,
unique_01884,H002,GC,60,5,0.75,1,
unique_01885,H002,GC,60,10,0.25,-1,
unique_01886,H002,GC,60,10,0.25,1,
unique_01887,H002,GC,60,10,0.5,-1,
unique_01888,H002,GC,60,10,0.5,1,
unique_01889,H002,GC,60,10,0.75,-1,
unique_01890,H002,GC,60,10,0.75,1,
unique_01891,H002,GC,60,20,0.25,-1,
unique_01892,H002,GC,60,20,0.25,1,
unique_01893,H002,GC,60,20,0.5,-1,
unique_01894,H002,GC,60,20,0.5,1,
unique_01895,H002,GC,60,20,0.75,-1,
unique_01896,H002,GC,60,20,0.75,1,
unique_01897,H003,GC,60,20,0.0,-1,
unique_01898,H003,GC,60,20,0.0,1,
unique_01899,H003,GC,60,20,0.5,-1,
unique_01900,H003,GC,60,20,0.5,1,
unique_01901,H003,GC,60,20,1.0,-1,
unique_01902,H003,GC,60,20,1.0,1,
unique_01903,H003,GC,60,60,0.0,-1,
unique_01904,H003,GC,60,60,0.0,1,
unique_01905,H003,GC,60,60,0.5,-1,
unique_01906,H003,GC,60,60,0.5,1,
unique_01907,H003,GC,60,60,1.0,-1,
unique_01908,H003,GC,60,60,1.0,1,
unique_01909,H004,GC,60,10,0.2,-1,
unique_01910,H004,GC,60,10,0.2,1,
unique_01911,H004,GC,60,10,0.35,-1,
unique_01912,H004,GC,60,10,0.35,1,
unique_01913,H004,GC,60,20,0.2,-1,
unique_01914,H004,GC,60,20,0.2,1,
unique_01915,H004,GC,60,20,0.35,-1,
unique_01916,H004,GC,60,20,0.35,1,
unique_01917,H004,GC,60,40,0.2,-1,
unique_01918,H004,GC,60,40,0.2,1,
unique_01919,H004,GC,60,40,0.35,-1,
unique_01920,H004,GC,60,40,0.35,1,
unique_01921,H002,HG,60,2,0.25,-1,
unique_01922,H002,HG,60,2,0.25,1,
unique_01923,H002,HG,60,2,0.5,-1,
unique_01924,H002,HG,60,2,0.5,1,
unique_01925,H002,HG,60,2,0.75,-1,
unique_01926,H002,HG,60,2,0.75,1,
unique_01927,H002,HG,60,5,0.25,-1,
unique_01928,H002,HG,60,5,0.25,1,
unique_01929,H002,HG,60,5,0.5,-1,
unique_01930,H002,HG,60,5,0.5,1,
unique_01931,H002,HG,60,5,0.75,-1,
unique_01932,H002,HG,60,5,0.75,1,
unique_01933,H002,HG,60,10,0.25,-1,
unique_01934,H002,HG,60,10,0.25,1,
unique_01935,H002,HG,60,10,0.5,-1,
unique_01936,H002,HG,60,10,0.5,1,
unique_01937,H002,HG,60,10,0.75,-1,
unique_01938,H002,HG,60,10,0.75,1,
unique_01939,H002,HG,60,20,0.25,-1,
unique_01940,H002,HG,60,20,0.25,1,
unique_01941,H002,HG,60,20,0.5,-1,
unique_01942,H002,HG,60,20,0.5,1,
unique_01943,H002,HG,60,20,0.75,-1,
unique_01944,H002,HG,60,20,0.75,1,
unique_01945,H003,HG,60,20,0.0,-1,
unique_01946,H003,HG,60,20,0.0,1,
unique_01947,H003,HG,60,20,0.5,-1,
unique_01948,H003,HG,60,20,0.5,1,
unique_01949,H003,HG,60,20,1.0,-1,
unique_01950,H003,HG,60,20,1.0,1,
unique_01951,H003,HG,60,60,0.0,-1,
unique_01952,H003,HG,60,60,0.0,1,
unique_01953,H003,HG,60,60,0.5,-1,
unique_01954,H003,HG,60,60,0.5,1,
unique_01955,H003,HG,60,60,1.0,-1,
unique_01956,H003,HG,60,60,1.0,1,
unique_01957,H004,HG,60,10,0.2,-1,
unique_01958,H004,HG,60,10,0.2,1,
unique_01959,H004,HG,60,10,0.35,-1,
unique_01960,H004,HG,60,10,0.35,1,
unique_01961,H004,HG,60,20,0.2,-1,
unique_01962,H004,HG,60,20,0.2,1,
unique_01963,H004,HG,60,20,0.35,-1,
unique_01964,H004,HG,60,20,0.35,1,
unique_01965,H004,HG,60,40,0.2,-1,
unique_01966,H004,HG,60,40,0.2,1,
unique_01967,H004,HG,60,40,0.35,-1,
unique_01968,H004,HG,60,40,0.35,1,
unique_01969,H002,NG,60,2,0.25,-1,
unique_01970,H002,NG,60,2,0.25,1,
unique_01971,H002,NG,60,2,0.5,-1,
unique_01972,H002,NG,60,2,0.5,1,
unique_01973,H002,NG,60,2,0.75,-1,
unique_01974,H002,NG,60,2,0.75,1,
unique_01975,H002,NG,60,5,0.25,-1,
unique_01976,H002,NG,60,5,0.25,1,
unique_01977,H002,NG,60,5,0.5,-1,
unique_01978,H002,NG,60,5,0.5,1,
unique_01979,H002,NG,60,5,0.75,-1,
unique_01980,H002,NG,60,5,0.75,1,
unique_01981,H002,NG,60,10,0.25,-1,
unique_01982,H002,NG,60,10,0.25,1,
unique_01983,H002,NG,60,10,0.5,-1,
unique_01984,H002,NG,60,10,0.5,1,
unique_01985,H002,NG,60,10,0.75,-1,
unique_01986,H002,NG,60,10,0.75,1,
unique_01987,H002,NG,60,20,0.25,-1,
unique_01988,H002,NG,60,20,0.25,1,
unique_01989,H002,NG,60,20,0.5,-1,
unique_01990,H002,NG,60,20,0.5,1,
unique_01991,H002,NG,60,20,0.75,-1,
unique_01992,H002,NG,60,20,0.75,1,
unique_01993,H003,NG,60,20,0.0,-1,
unique_01994,H003,NG,60,20,0.0,1,
unique_01995,H003,NG,60,20,0.5,-1,
unique_01996,H003,NG,60,20,0.5,1,
unique_01997,H003,NG,60,20,1.0,-1,
unique_01998,H003,NG,60,20,1.0,1,
unique_01999,H003,NG,60,60,0.0,-1,
unique_02000,H003,NG,60,60,0.0,1,
unique_02001,H003,NG,60,60,0.5,-1,
unique_02002,H003,NG,60,60,0.5,1,
unique_02003,H003,NG,60,60,1.0,-1,
unique_02004,H003,NG,60,60,1.0,1,
unique_02005,H004,NG,60,10,0.2,-1,
unique_02006,H004,NG,60,10,0.2,1,
unique_02007,H004,NG,60,10,0.35,-1,
unique_02008,H004,NG,60,10,0.35,1,
unique_02009,H004,NG,60,20,0.2,-1,
unique_02010,H004,NG,60,20,0.2,1,
unique_02011,H004,NG,60,20,0.35,-1,
unique_02012,H004,NG,60,20,0.35,1,
unique_02013,H004,NG,60,40,0.2,-1,
unique_02014,H004,NG,60,40,0.2,1,
unique_02015,H004,NG,60,40,0.35,-1,
unique_02016,H004,NG,60,40,0.35,1,
unique_02017,H002,NKD,60,2,0.25,-1,
unique_02018,H002,NKD,60,2,0.25,1,
unique_02019,H002,NKD,60,2,0.5,-1,
unique_02020,H002,NKD,60,2,0.5,1,
unique_02021,H002,NKD,60,2,0.75,-1,
unique_02022,H002,NKD,60,2,0.75,1,
unique_02023,H002,NKD,60,5,0.25,-1,
unique_02024,H002,NKD,60,5,0.25,1,
unique_02025,H002,NKD,60,5,0.5,-1,
unique_02026,H002,NKD,60,5,0.5,1,
unique_02027,H002,NKD,60,5,0.75,-1,
unique_02028,H002,NKD,60,5,0.75,1,
unique_02029,H002,NKD,60,10,0.25,-1,
unique_02030,H002,NKD,60,10,0.25,1,
unique_02031,H002,NKD,60,10,0.5,-1,
unique_02032,H002,NKD,60,10,0.5,1,
unique_02033,H002,NKD,60,10,0.75,-1,
unique_02034,H002,NKD,60,10,0.75,1,
unique_02035,H002,NKD,60,20,0.25,-1,
unique_02036,H002,NKD,60,20,0.25,1,
unique_02037,H002,NKD,60,20,0.5,-1,
unique_02038,H002,NKD,60,20,0.5,1,
unique_02039,H002,NKD,60,20,0.75,-1,
unique_02040,H002,NKD,60,20,0.75,1,
unique_02041,H003,NKD,60,20,0.0,-1,
unique_02042,H003,NKD,60,20,0.0,1,
unique_02043,H003,NKD,60,20,0.5,-1,
unique_02044,H003,NKD,60,20,0.5,1,
unique_02045,H003,NKD,60,20,1.0,-1,
unique_02046,H003,NKD,60,20,1.0,1,
unique_02047,H003,NKD,60,60,0.0,-1,
unique_02048,H003,NKD,60,60,0.0,1,
unique_02049,H003,NKD,60,60,0.5,-1,
unique_02050,H003,NKD,60,60,0.5,1,
unique_02051,H003,NKD,60,60,1.0,-1,
unique_02052,H003,NKD,60,60,1.0,1,
unique_02053,H004,NKD,60,10,0.2,-1,
unique_02054,H004,NKD,60,10,0.2,1,
unique_02055,H004,NKD,60,10,0.35,-1,
unique_02056,H004,NKD,60,10,0.35,1,
unique_02057,H004,NKD,60,20,0.2,-1,
unique_02058,H004,NKD,60,20,0.2,1,
unique_02059,H004,NKD,60,20,0.35,-1,
unique_02060,H004,NKD,60,20,0.35,1,
unique_02061,H004,NKD,60,40,0.2,-1,
unique_02062,H004,NKD,60,40,0.2,1,
unique_02063,H004,NKD,60,40,0.35,-1,
unique_02064,H004,NKD,60,40,0.35,1,
unique_02065,H002,ZC,60,2,0.25,-1,
unique_02066,H002,ZC,60,2,0.25,1,
unique_02067,H002,ZC,60,2,0.5,-1,
unique_02068,H002,ZC,60,2,0.5,1,
unique_02069,H002,ZC,60,2,0.75,-1,
unique_02070,H002,ZC,60,2,0.75,1,
unique_02071,H002,ZC,60,5,0.25,-1,
unique_02072,H002,ZC,60,5,0.25,1,
unique_02073,H002,ZC,60,5,0.5,-1,
unique_02074,H002,ZC,60,5,0.5,1,
unique_02075,H002,ZC,60,5,0.75,-1,
unique_02076,H002,ZC,60,5,0.75,1,
unique_02077,H002,ZC,60,10,0.25,-1,
unique_02078,H002,ZC,60,10,0.25,1,
unique_02079,H002,ZC,60,10,0.5,-1,
unique_02080,H002,ZC,60,10,0.5,1,
unique_02081,H002,ZC,60,10,0.75,-1,
unique_02082,H002,ZC,60,10,0.75,1,
unique_02083,H002,ZC,60,20,0.25,-1,
unique_02084,H002,ZC,60,20,0.25,1,
unique_02085,H002,ZC,60,20,0.5,-1,
unique_02086,H002,ZC,60,20,0.5,1,
unique_02087,H002,ZC,60,20,0.75,-1,
unique_02088,H002,ZC,60,20,0.75,1,
unique_02089,H003,ZC,60,20,0.0,-1,
unique_02090,H003,ZC,60,20,0.0,1,
unique_02091,H003,ZC,60,20,0.5,-1,
unique_02092,H003,ZC,60,20,0.5,1,
unique_02093,H003,ZC,60,20,1.0,-1,
unique_02094,H003,ZC,60,20,1.0,1,
unique_02095,H003,ZC,60,60,0.0,-1,
unique_02096,H003,ZC,60,60,0.0,1,
unique_02097,H003,ZC,60,60,0.5,-1,
unique_02098,H003,ZC,60,60,0.5,1,
unique_02099,H003,ZC,60,60,1.0,-1,
unique_02100,H003,ZC,60,60,1.0,1,
unique_02101,H004,ZC,60,10,0.2,-1,
unique_02102,H004,ZC,60,10,0.2,1,
unique_02103,H004,ZC,60,10,0.35,-1,
unique_02104,H004,ZC,60,10,0.35,1,
unique_02105,H004,ZC,60,20,0.2,-1,
unique_02106,H004,ZC,60,20,0.2,1,
unique_02107,H004,ZC,60,20,0.35,-1,
unique_02108,H004,ZC,60,20,0.35,1,
unique_02109,H004,ZC,60,40,0.2,-1,
unique_02110,H004,ZC,60,40,0.2,1,
unique_02111,H004,ZC,60,40,0.35,-1,
unique_02112,H004,ZC,60,40,0.35,1,
unique_02113,H002,ZN,60,2,0.25,-1,
unique_02114,H002,ZN,60,2,0.25,1,
unique_02115,H002,ZN,60,2,0.5,-1,
unique_02116,H002,ZN,60,2,0.5,1,
unique_02117,H002,ZN,60,2,0.75,-1,
unique_02118,H002,ZN,60,2,0.75,1,
unique_02119,H002,ZN,60,5,0.25,-1,
unique_02120,H002,ZN,60,5,0.25,1,
unique_02121,H002,ZN,60,5,0.5,-1,
unique_02122,H002,ZN,60,5,0.5,1,
unique_02123,H002,ZN,60,5,0.75,-1,
unique_02124,H002,ZN,60,5,0.75,1,
unique_02125,H002,ZN,60,10,0.25,-1,
unique_02126,H002,ZN,60,10,0.25,1,
unique_02127,H002,ZN,60,10,0.5,-1,
unique_02128,H002,ZN,60,10,0.5,1,
unique_02129,H002,ZN,60,10,0.75,-1,
unique_02130,H002,ZN,60,10,0.75,1,
unique_02131,H002,ZN,60,20,0.25,-1,
unique_02132,H002,ZN,60,20,0.25,1,
unique_02133,H002,ZN,60,20,0.5,-1,
unique_02134,H002,ZN,60,20,0.5,1,
unique_02135,H002,ZN,60,20,0.75,-1,
unique_02136,H002,ZN,60,20,0.75,1,
unique_02137,H003,ZN,60,20,0.0,-1,
unique_02138,H003,ZN,60,20,0.0,1,
unique_02139,H003,ZN,60,20,0.5,-1,
unique_02140,H003,ZN,60,20,0.5,1,
unique_02141,H003,ZN,60,20,1.0,-1,
unique_02142,H003,ZN,60,20,1.0,1,
unique_02143,H003,ZN,60,60,0.0,-1,
unique_02144,H003,ZN,60,60,0.0,1,
unique_02145,H003,ZN,60,60,0.5,-1,
unique_02146,H003,ZN,60,60,0.5,1,
unique_02147,H003,ZN,60,60,1.0,-1,
unique_02148,H003,ZN,60,60,1.0,1,
unique_02149,H004,ZN,60,10,0.2,-1,
unique_02150,H004,ZN,60,10,0.2,1,
unique_02151,H004,ZN,60,10,0.35,-1,
unique_02152,H004,ZN,60,10,0.35,1,
unique_02153,H004,ZN,60,20,0.2,-1,
unique_02154,H004,ZN,60,20,0.2,1,
unique_02155,H004,ZN,60,20,0.35,-1,
unique_02156,H004,ZN,60,20,0.35,1,
unique_02157,H004,ZN,60,40,0.2,-1,
unique_02158,H004,ZN,60,40,0.2,1,
unique_02159,H004,ZN,60,40,0.35,-1,
unique_02160,H004,ZN,60,40,0.35,1,
unique_02161,H005,6E,240,1,0.5,-1,6J
unique_02162,H005,6E,240,1,0.5,1,6J
unique_02163,H005,6E,240,1,1.0,-1,6J
unique_02164,H005,6E,240,1,1.0,1,6J
unique_02165,H005,6J,240,1,0.5,-1,6E
unique_02166,H005,6J,240,1,0.5,1,6E
unique_02167,H005,6J,240,1,1.0,-1,6E
unique_02168,H005,6J,240,1,1.0,1,6E
unique_02169,H005,CL,240,1,0.5,-1,NG
unique_02170,H005,CL,240,1,0.5,1,NG
unique_02171,H005,CL,240,1,1.0,-1,NG
unique_02172,H005,CL,240,1,1.0,1,NG
unique_02173,H005,ES,240,1,0.5,-1,ZN
unique_02174,H005,ES,240,1,0.5,1,ZN
unique_02175,H005,ES,240,1,1.0,-1,ZN
unique_02176,H005,ES,240,1,1.0,1,ZN
unique_02177,H005,GC,240,1,0.5,-1,HG
unique_02178,H005,GC,240,1,0.5,1,HG
unique_02179,H005,GC,240,1,1.0,-1,HG
unique_02180,H005,GC,240,1,1.0,1,HG
unique_02181,H005,HG,240,1,0.5,-1,GC
unique_02182,H005,HG,240,1,0.5,1,GC
unique_02183,H005,HG,240,1,1.0,-1,GC
unique_02184,H005,HG,240,1,1.0,1,GC
unique_02185,H005,NG,240,1,0.5,-1,CL
unique_02186,H005,NG,240,1,0.5,1,CL
unique_02187,H005,NG,240,1,1.0,-1,CL
unique_02188,H005,NG,240,1,1.0,1,CL
unique_02189,H005,NKD,240,1,0.5,-1,ES
unique_02190,H005,NKD,240,1,0.5,1,ES
unique_02191,H005,NKD,240,1,1.0,-1,ES
unique_02192,H005,NKD,240,1,1.0,1,ES
unique_02193,H005,ZC,240,1,0.5,-1,CL
unique_02194,H005,ZC,240,1,0.5,1,CL
unique_02195,H005,ZC,240,1,1.0,-1,CL
unique_02196,H005,ZC,240,1,1.0,1,CL
unique_02197,H005,ZN,240,1,0.5,-1,ES
unique_02198,H005,ZN,240,1,0.5,1,ES
unique_02199,H005,ZN,240,1,1.0,-1,ES
unique_02200,H005,ZN,240,1,1.0,1,ES
unique_02201,H005,6E,240,2,0.5,-1,6J
unique_02202,H005,6E,240,2,0.5,1,6J
unique_02203,H005,6E,240,2,1.0,-1,6J
unique_02204,H005,6E,240,2,1.0,1,6J
unique_02205,H005,6J,240,2,0.5,-1,6E
unique_02206,H005,6J,240,2,0.5,1,6E
unique_02207,H005,6J,240,2,1.0,-1,6E
unique_02208,H005,6J,240,2,1.0,1,6E
unique_02209,H005,CL,240,2,0.5,-1,NG
unique_02210,H005,CL,240,2,0.5,1,NG
unique_02211,H005,CL,240,2,1.0,-1,NG
unique_02212,H005,CL,240,2,1.0,1,NG
unique_02213,H005,ES,240,2,0.5,-1,ZN
unique_02214,H005,ES,240,2,0.5,1,ZN
unique_02215,H005,ES,240,2,1.0,-1,ZN
unique_02216,H005,ES,240,2,1.0,1,ZN
unique_02217,H005,GC,240,2,0.5,-1,HG
unique_02218,H005,GC,240,2,0.5,1,HG
unique_02219,H005,GC,240,2,1.0,-1,HG
unique_02220,H005,GC,240,2,1.0,1,HG
unique_02221,H005,HG,240,2,0.5,-1,GC
unique_02222,H005,HG,240,2,0.5,1,GC
unique_02223,H005,HG,240,2,1.0,-1,GC
unique_02224,H005,HG,240,2,1.0,1,GC
unique_02225,H005,NG,240,2,0.5,-1,CL
unique_02226,H005,NG,240,2,0.5,1,CL
unique_02227,H005,NG,240,2,1.0,-1,CL
unique_02228,H005,NG,240,2,1.0,1,CL
unique_02229,H005,NKD,240,2,0.5,-1,ES
unique_02230,H005,NKD,240,2,0.5,1,ES
unique_02231,H005,NKD,240,2,1.0,-1,ES
unique_02232,H005,NKD,240,2,1.0,1,ES
unique_02233,H005,ZC,240,2,0.5,-1,CL
unique_02234,H005,ZC,240,2,0.5,1,CL
unique_02235,H005,ZC,240,2,1.0,-1,CL
unique_02236,H005,ZC,240,2,1.0,1,CL
unique_02237,H005,ZN,240,2,0.5,-1,ES
unique_02238,H005,ZN,240,2,0.5,1,ES
unique_02239,H005,ZN,240,2,1.0,-1,ES
unique_02240,H005,ZN,240,2,1.0,1,ES
unique_02241,H005,6E,240,4,0.5,-1,6J
unique_02242,H005,6E,240,4,0.5,1,6J
unique_02243,H005,6E,240,4,1.0,-1,6J
unique_02244,H005,6E,240,4,1.0,1,6J
unique_02245,H005,6J,240,4,0.5,-1,6E
unique_02246,H005,6J,240,4,0.5,1,6E
unique_02247,H005,6J,240,4,1.0,-1,6E
unique_02248,H005,6J,240,4,1.0,1,6E
unique_02249,H005,CL,240,4,0.5,-1,NG
unique_02250,H005,CL,240,4,0.5,1,NG
unique_02251,H005,CL,240,4,1.0,-1,NG
unique_02252,H005,CL,240,4,1.0,1,NG
unique_02253,H005,ES,240,4,0.5,-1,ZN
unique_02254,H005,ES,240,4,0.5,1,ZN
unique_02255,H005,ES,240,4,1.0,-1,ZN
unique_02256,H005,ES,240,4,1.0,1,ZN
unique_02257,H005,GC,240,4,0.5,-1,HG
unique_02258,H005,GC,240,4,0.5,1,HG
unique_02259,H005,GC,240,4,1.0,-1,HG
unique_02260,H005,GC,240,4,1.0,1,HG
unique_02261,H005,HG,240,4,0.5,-1,GC
unique_02262,H005,HG,240,4,0.5,1,GC
unique_02263,H005,HG,240,4,1.0,-1,GC
unique_02264,H005,HG,240,4,1.0,1,GC
unique_02265,H005,NG,240,4,0.5,-1,CL
unique_02266,H005,NG,240,4,0.5,1,CL
unique_02267,H005,NG,240,4,1.0,-1,CL
unique_02268,H005,NG,240,4,1.0,1,CL
unique_02269,H005,NKD,240,4,0.5,-1,ES
unique_02270,H005,NKD,240,4,0.5,1,ES
unique_02271,H005,NKD,240,4,1.0,-1,ES
unique_02272,H005,NKD,240,4,1.0,1,ES
unique_02273,H005,ZC,240,4,0.5,-1,CL
unique_02274,H005,ZC,240,4,0.5,1,CL
unique_02275,H005,ZC,240,4,1.0,-1,CL
unique_02276,H005,ZC,240,4,1.0,1,CL
unique_02277,H005,ZN,240,4,0.5,-1,ES
unique_02278,H005,ZN,240,4,0.5,1,ES
unique_02279,H005,ZN,240,4,1.0,-1,ES
unique_02280,H005,ZN,240,4,1.0,1,ES
unique_02281,H006,6E,240,2,0.5,-1,
unique_02282,H006,6E,240,2,0.5,1,
unique_02283,H006,6E,240,2,1.0,-1,
unique_02284,H006,6E,240,2,1.0,1,
unique_02285,H006,6J,240,2,0.5,-1,
unique_02286,H006,6J,240,2,0.5,1,
unique_02287,H006,6J,240,2,1.0,-1,
unique_02288,H006,6J,240,2,1.0,1,
unique_02289,H006,CL,240,2,0.5,-1,
unique_02290,H006,CL,240,2,0.5,1,
unique_02291,H006,CL,240,2,1.0,-1,
unique_02292,H006,CL,240,2,1.0,1,
unique_02293,H006,ES,240,2,0.5,-1,
unique_02294,H006,ES,240,2,0.5,1,
unique_02295,H006,ES,240,2,1.0,-1,
unique_02296,H006,ES,240,2,1.0,1,
unique_02297,H006,GC,240,2,0.5,-1,
unique_02298,H006,GC,240,2,0.5,1,
unique_02299,H006,GC,240,2,1.0,-1,
unique_02300,H006,GC,240,2,1.0,1,
unique_02301,H006,HG,240,2,0.5,-1,
