strategy,hypothesis_id,symbol,folder
unique_02764,H003,NKD,strategies/H003/unique_02764
unique_02765,H003,NKD,strategies/H003/unique_02765
unique_02766,H003,NKD,strategies/H003/unique_02766
unique_02767,H003,NKD,strategies/H003/unique_02767
unique_02768,H003,NKD,strategies/H003/unique_02768
unique_02769,H003,NKD,strategies/H003/unique_02769
unique_02770,H003,NKD,strategies/H003/unique_02770
unique_02771,H003,NKD,strategies/H003/unique_02771
unique_02772,H003,NKD,strategies/H003/unique_02772
unique_02773,H004,NKD,strategies/H004/unique_02773
unique_02774,H004,NKD,strategies/H004/unique_02774
unique_02775,H004,NKD,strategies/H004/unique_02775
unique_02776,H004,NKD,strategies/H004/unique_02776
unique_02777,H004,NKD,strategies/H004/unique_02777
unique_02778,H004,NKD,strategies/H004/unique_02778
unique_02779,H004,NKD,strategies/H004/unique_02779
unique_02780,H004,NKD,strategies/H004/unique_02780
unique_02781,H004,NKD,strategies/H004/unique_02781
unique_02782,H004,NKD,strategies/H004/unique_02782
unique_02783,H004,NKD,strategies/H004/unique_02783
unique_02784,H004,NKD,strategies/H004/unique_02784
unique_02785,H002,ZC,strategies/H002/unique_02785
unique_02786,H002,ZC,strategies/H002/unique_02786
unique_02787,H002,ZC,strategies/H002/unique_02787
unique_02788,H002,ZC,strategies/H002/unique_02788
unique_02789,H002,ZC,strategies/H002/unique_02789
unique_02790,H002,ZC,strategies/H002/unique_02790
unique_02791,H002,ZC,strategies/H002/unique_02791
unique_02792,H002,ZC,strategies/H002/unique_02792
unique_02793,H002,ZC,strategies/H002/unique_02793
unique_02794,H002,ZC,strategies/H002/unique_02794
unique_02795,H002,ZC,strategies/H002/unique_02795
unique_02796,H002,ZC,strategies/H002/unique_02796
unique_02797,H002,ZC,strategies/H002/unique_02797
unique_02798,H002,ZC,strategies/H002/unique_02798
unique_02799,H002,ZC,strategies/H002/unique_02799
unique_02800,H002,ZC,strategies/H002/unique_02800
unique_02801,H002,ZC,strategies/H002/unique_02801
unique_02802,H002,ZC,strategies/H002/unique_02802
unique_02803,H002,ZC,strategies/H002/unique_02803
unique_02804,H002,ZC,strategies/H002/unique_02804
unique_02805,H002,ZC,strategies/H002/unique_02805
unique_02806,H002,ZC,strategies/H002/unique_02806
unique_02807,H002,ZC,strategies/H002/unique_02807
unique_02808,H002,ZC,strategies/H002/unique_02808
unique_02809,H003,ZC,strategies/H003/unique_02809
unique_02810,H003,ZC,strategies/H003/unique_02810
unique_02811,H003,ZC,strategies/H003/unique_02811
unique_02812,H003,ZC,strategies/H003/unique_02812
unique_02813,H003,ZC,strategies/H003/unique_02813
unique_02814,H003,ZC,strategies/H003/unique_02814
unique_02815,H003,ZC,strategies/H003/unique_02815
unique_02816,H003,ZC,strategies/H003/unique_02816
unique_02817,H003,ZC,strategies/H003/unique_02817
unique_02818,H003,ZC,strategies/H003/unique_02818
unique_02819,H003,ZC,strategies/H003/unique_02819
unique_02820,H003,ZC,strategies/H003/unique_02820
unique_02821,H004,ZC,strategies/H004/unique_02821
unique_02822,H004,ZC,strategies/H004/unique_02822
unique_02823,H004,ZC,strategies/H004/unique_02823
unique_02824,H004,ZC,strategies/H004/unique_02824
unique_02825,H004,ZC,strategies/H004/unique_02825
unique_02826,H004,ZC,strategies/H004/unique_02826
unique_02827,H004,ZC,strategies/H004/unique_02827
unique_02828,H004,ZC,strategies/H004/unique_02828
unique_02829,H004,ZC,strategies/H004/unique_02829
unique_02830,H004,ZC,strategies/H004/unique_02830
unique_02831,H004,ZC,strategies/H004/unique_02831
unique_02832,H004,ZC,strategies/H004/unique_02832
unique_02833,H002,ZN,strategies/H002/unique_02833
unique_02834,H002,ZN,strategies/H002/unique_02834
unique_02835,H002,ZN,strategies/H002/unique_02835
unique_02836,H002,ZN,strategies/H002/unique_02836
unique_02837,H002,ZN,strategies/H002/unique_02837
unique_02838,H002,ZN,strategies/H002/unique_02838
unique_02839,H002,ZN,strategies/H002/unique_02839
unique_02840,H002,ZN,strategies/H002/unique_02840
unique_02841,H002,ZN,strategies/H002/unique_02841
unique_02842,H002,ZN,strategies/H002/unique_02842
unique_02843,H002,ZN,strategies/H002/unique_02843
unique_02844,H002,ZN,strategies/H002/unique_02844
unique_02845,H002,ZN,strategies/H002/unique_02845
unique_02846,H002,ZN,strategies/H002/unique_02846
unique_02847,H002,ZN,strategies/H002/unique_02847
unique_02848,H002,ZN,strategies/H002/unique_02848
unique_02849,H002,ZN,strategies/H002/unique_02849
unique_02850,H002,ZN,strategies/H002/unique_02850
unique_02851,H002,ZN,strategies/H002/unique_02851
unique_02852,H002,ZN,strategies/H002/unique_02852
unique_02853,H002,ZN,strategies/H002/unique_02853
unique_02854,H002,ZN,strategies/H002/unique_02854
unique_02855,H002,ZN,strategies/H002/unique_02855
unique_02856,H002,ZN,strategies/H002/unique_02856
unique_02857,H003,ZN,strategies/H003/unique_02857
unique_02858,H003,ZN,strategies/H003/unique_02858
unique_02859,H003,ZN,strategies/H003/unique_02859
unique_02860,H003,ZN,strategies/H003/unique_02860
unique_02861,H003,ZN,strategies/H003/unique_02861
unique_02862,H003,ZN,strategies/H003/unique_02862
unique_02863,H003,ZN,strategies/H003/unique_02863
unique_02864,H003,ZN,strategies/H003/unique_02864
unique_02865,H003,ZN,strategies/H003/unique_02865
unique_02866,H003,ZN,strategies/H003/unique_02866
unique_02867,H003,ZN,strategies/H003/unique_02867
unique_02868,H003,ZN,strategies/H003/unique_02868
unique_02869,H004,ZN,strategies/H004/unique_02869
unique_02870,H004,ZN,strategies/H004/unique_02870
unique_02871,H004,ZN,strategies/H004/unique_02871
unique_02872,H004,ZN,strategies/H004/unique_02872
unique_02873,H004,ZN,strategies/H004/unique_02873
unique_02874,H004,ZN,strategies/H004/unique_02874
unique_02875,H004,ZN,strategies/H004/unique_02875
unique_02876,H004,ZN,strategies/H004/unique_02876
unique_02877,H004,ZN,strategies/H004/unique_02877
unique_02878,H004,ZN,strategies/H004/unique_02878
unique_02879,H004,ZN,strategies/H004/unique_02879
unique_02880,H004,ZN,strategies/H004/unique_02880
